structure_id,material_id,formation_energy_per_atom
18043,mp-11151,-1.5890557797916678
18044,mp-20391,-0.4316707403333339
18045,mp-772591,-2.6832962978868258
18046,mp-504211,-2.520665561232993
18047,mp-1016871,-2.1924009055000013
18048,mp-4653,-1.0849557819999973
18049,mp-41414,-2.6213143450000005
18050,mp-556039,-2.826943906039272
18051,mp-1009129,-2.7008123149999994
18052,mp-37179,-0.8808351479375034
18053,mp-827,-0.2211123337500016
18054,mp-22721,-0.5737452144999983
18055,mp-912,-1.1793211799999976
18056,mp-570578,-0.32967619875000054
18057,mp-770464,-2.3205009916666666
18058,mp-14411,-1.9536629207222225
18059,mp-782645,-2.3557759045490547
18060,mp-5491,-0.24791825448275873
18061,mp-1009489,-0.6035368770833327
18062,mp-571425,-0.35666964165113985
18063,mp-867850,-0.620035328232758
18064,mp-762049,-1.8391075425595238
18065,mp-569940,-0.5007812590625029
18066,mp-631364,0.8050666877142779
18067,mp-855,0.0005214846428565068
18068,mp-18099,-3.3725905075
18069,mp-756372,-1.8977897129999999
18070,mp-30472,-0.29226231199999975
18071,mp-760490,-2.5101966061111116
18072,mp-26261,-2.466710169749375
18073,mp-29000,-0.9753523339688971
18074,mp-1009581,-0.7685572382291662
18075,mp-4200,-3.3543154574404745
18076,mp-672966,-2.306191382883598
18077,mp-570744,-0.04679298500000024
18078,mp-17279,-3.252491369375001
18079,mp-767404,-2.3684767252941166
18080,mp-971703,0.37058322333333216
18081,mp-1009207,0.02559480775862255
18082,mp-22247,-0.8540222716666636
18083,mp-2117,-1.9769477293750022
18084,mp-568588,-1.6084573788802015
18085,mp-27191,-0.7009283793181825
18086,mp-18073,-0.4452581960902779
18087,mp-19063,-3.2365850730000005
18088,mp-756294,-3.1283753664814813
18089,mp-11944,-0.6392393529166682
18090,mp-14368,-1.7331736232142927
18091,mp-554410,-2.7789291295
18092,mp-21760,-0.4218480170833315
18093,mp-541202,-1.3878910408333336
18094,mp-764524,-2.2446697437984495
18095,mp-765639,-3.885687876875
18096,mp-631390,0.8550294644444444
18097,mp-534982,-2.752015799964789
18098,mp-761687,-2.3051110047470242
18099,mp-11220,-0.366392015
18100,mp-33302,-3.349386166071428
18101,mp-13502,-0.3549182150000014
18102,mp-504687,-0.57033779222222
18103,mp-1009555,-1.8549425566666666
18104,mp-754375,-2.775375980507663
18105,mp-5641,-0.32366432135278644
18106,mp-981662,0.5713675125000037
18107,mp-555509,-1.7108596356249965
18108,mp-643446,-2.150964669107143
18109,mp-1018151,-0.4185697199999983
18110,mp-40134,-1.8722313867307698
18111,mp-568225,-0.6738813725
18112,mp-4598,-2.623776220454545
18113,mp-758357,-2.8557460657142855
18114,mp-29145,-0.34891890187500074
18115,mp-867878,-0.44477182749999944
18116,mp-763901,-2.3327342362758627
18117,mp-19313,-1.745025911428572
18118,mp-977207,-0.01519107611111122
18119,mp-638226,-0.5098116693333339
18120,mp-558890,-2.9443573248397428
18121,mp-10379,-0.43490060777777806
18122,mp-690136,-1.987830883810976
18123,mp-758224,-2.4692308760714274
18124,mp-753960,-1.6590696211510418
18125,mp-972808,-3.250877761666666
18126,mp-770944,-1.83486214521605
18127,mp-780294,-2.449508395742338
18128,mp-13303,-0.7961439466666658
18129,mp-555548,-3.1504402602678567
18130,mp-10166,-1.2082201807812503
18131,mp-744474,-1.5903019744557811
18132,mp-756909,-1.6151248681666686
18133,mp-861882,-0.4123833995833319
18134,mp-569114,-0.9670861984635408
18135,mp-1076,-0.08032315410714322
18136,mp-22156,-0.8380844387499984
18137,mp-10138,-0.48778546685185137
18138,mp-770608,-1.9771587759852227
18139,mp-767363,-1.9197847850574723
18140,mp-569320,-0.7435294250000011
18141,mp-2243,-1.13542374875
18142,mp-978823,0.07348738999999682
18143,mp-32688,-2.1910132336874995
18144,mp-1306,-0.43703121999999794
18145,mp-974883,0.04730255903017211
18146,mp-11512,-0.8143778916666697
18147,mp-16560,-1.7255180470781237
18148,mp-17129,-1.2325969616666679
18149,mp-976870,0.5174665583620701
18150,mp-22609,-0.7375782281904748
18151,mp-122,0.0
18152,mp-567940,-1.5142569289285712
18153,mp-686050,-4.1144179691666665
18154,mp-540701,-0.6052666999999985
18155,mp-773504,-2.404813941653062
18156,mp-28041,-1.156629876086953
18157,mp-1008524,-0.530352283671875
18158,mp-757547,-2.4156735093581774
18159,mp-12651,-0.6964930149999979
18160,mp-568121,-0.28320931231191343
18161,mp-865019,-0.8941999968749936
18162,mp-3009,-3.3086484360714286
18163,mp-8377,-1.4950600038888868
18164,mp-625367,-3.051509620729167
18165,mp-571491,-0.43957197857142816
18166,mp-7045,-2.0968906406249985
18167,mp-778616,-2.4368389793750005
18168,mp-10436,-0.4236782259999998
18169,mp-550579,-2.7656371242333337
18170,mp-720985,-3.1057704705590803
18171,mp-977551,-0.039560056666664956
18172,mp-996990,-1.7506179754166662
18173,mp-684989,-0.022551838461534038
18174,mp-541483,-1.8427801062500002
18175,mp-697833,-2.514165624500001
18176,mp-631345,1.0062274992499987
18177,mp-558632,-2.224053861589901
18178,mp-720509,-1.2436232345047609
18179,mp-558314,-2.012361454809524
18180,mp-18857,-2.531505224999999
18181,mp-17101,-3.2375350697222274
18182,mp-25205,-2.0164506186956515
18183,mp-569855,-1.3030231158333336
18184,mp-1007,-1.2145624658333318
18185,mp-779315,-2.800994511250001
18186,mp-1009082,-0.2987505500000003
18187,mp-980014,0.04285810250001276
18188,mp-862725,-0.23080879624999895
18189,mp-631619,0.6426552056874999
18190,mp-766330,-1.9512437514285714
18191,mp-746670,-0.8240885312499998
18192,mp-762401,-1.6389232018333337
18193,mp-22031,-0.8081600883333356
18194,mp-19093,-3.0844553799999987
18195,mp-6252,-2.2117306526666667
18196,mp-677283,-3.410130186900001
18197,mp-21080,-0.516585293
18198,mp-977408,-2.362471505666668
18199,mp-5353,-0.5066800130555565
18200,mp-18217,-1.3819342316116068
18201,mp-30864,-0.7027724590000005
18202,mp-772817,-2.2017784328
18203,mp-31158,-0.4887626693750005
18204,mp-12580,-0.3117499654166651
18205,mp-861873,-2.576722779133334
18206,mp-756040,-2.982678915357146
18207,mp-530800,-3.7835834419791663
18208,mp-22256,-0.5486250432806514
18209,mp-23062,-0.9699799549999994
18210,mp-849937,-1.280432398805419
18211,mp-569066,-1.040615926590038
18212,mp-769589,-2.376552819102564
18213,mp-36007,-2.1854557020535674
18214,mp-13452,-0.5061120183333324
18215,mp-15988,-0.48556522833333204
18216,mp-773953,-2.839739766750001
18217,mp-2654,-1.2361827020208334
18218,mp-560671,-3.165665810637932
18219,mp-979043,-0.23833275500000362
18220,mp-541951,-1.042091269642856
18221,mp-561710,-0.8394699596875
18222,mp-779299,-2.461290566016991
18223,mp-556097,-1.5104179427640942
18224,mp-28695,-0.18802873500000034
18225,mp-770405,-2.4175339035714285
18226,mp-1005753,-0.4384633494444448
18227,mp-613327,-0.37666698566666523
18228,mp-554282,-3.3833821500416668
18229,mp-19281,-3.1966233445000007
18230,mp-8002,-2.3127029652083335
18231,mp-708961,-1.4657971733246526
18232,mp-561382,-1.9807075278571438
18233,mp-754055,-2.983598822413793
18234,mp-19111,-2.3888671032974145
18235,mp-9514,-0.0550147410000001
18236,mp-570723,-1.1182290150000005
18237,mp-20821,-0.19545995281250228
18238,mp-14985,-3.0688966889750002
18239,mp-974057,-0.7647130636111115
18240,mp-776320,-1.2587953634999998
18241,mp-771958,-2.8532195275
18242,mp-22419,-0.9130349186111112
18243,mp-863062,-2.4852496540476197
18244,mp-676320,-2.008880134035087
18245,mp-504371,-2.278997002127193
18246,mp-961705,-0.14813270055556416
18247,mp-20516,-0.4399392474999999
18248,mp-973956,-0.3464101795833301
18249,mp-11101,-0.8486995397222188
18250,mp-742,-0.11303320444444627
18251,mp-997004,-1.9029732441666662
18252,mp-3479,-0.24065220000000018
18253,mp-535,-0.056231034999999
18254,mp-540033,-2.5329847011863715
18255,mp-752793,-2.4168669530555547
18256,mp-974690,-1.6814937264285714
18257,mp-27331,-0.9750834466785696
18258,mp-1018689,-0.5093250577777724
18259,mp-774297,-2.6360410770929796
18260,mp-556275,-2.527796269230769
18261,mp-6699,-2.867772388598404
18262,mp-574651,-1.5642421949362433
18263,mp-774368,-2.4807522292959763
18264,mp-757490,-2.394530838282312
18265,mp-691117,-3.2613454546264378
18266,mp-558302,-1.582848205384616
18267,mp-568060,-0.7168314452272749
18268,mp-567471,-0.5640443710416677
18269,mp-680486,-1.191978290978261
18270,mp-999540,-0.949901936772628
18271,mp-754323,-2.835879719000002
18272,mp-18685,-1.043014072708333
18273,mp-30099,-0.7544179905555547
18274,mp-756213,-1.2511081467777772
18275,mp-28968,-0.5456375003571391
18276,mp-31277,-0.15945989350000217
18277,mp-3201,-0.5564288008333342
18278,mp-758527,-2.859767565355263
18279,mp-8430,-1.3818549060277776
18280,mp-774883,-0.7301935945238084
18281,mp-30169,-0.28528955537037
18282,mp-557624,-3.404101349662704
18283,mp-7624,-3.699185545454544
18284,mp-559766,-2.9065660815373553
18285,mp-567838,-0.3595647331730775
18286,mp-755573,-1.1232742206034498
18287,mp-979953,0.2737687994166649
18288,mp-15588,-0.5371056376666672
18289,mp-6078,-2.483071516264368
18290,mp-569577,-0.565424515333327
18291,mp-24237,-0.738094194166667
18292,mp-757914,-2.8338883807797624
18293,mp-28810,-0.5927766416145831
18294,mp-768309,-3.749865975104166
18295,mp-779105,-1.6978588983333343
18296,mp-772661,-2.449124310886993
18297,mp-22752,0.012180614999999525
18298,mp-774336,-1.1035402757142856
18299,mp-758145,-2.8197633891774885
18300,mp-4703,-0.40820212384615434
18301,mp-2034,-0.03691077750000223
18302,mp-756251,-2.883578973000001
18303,mp-5146,-1.3014558642857108
18304,mp-3297,-1.991919412536232
18305,mp-977218,-0.016993802777777844
18306,mp-6297,-2.144718314
18307,mp-17805,-2.249039763066406
18308,mp-644307,-0.6896962625
18309,mp-24065,-1.8606212434469698
18310,mp-864968,-0.5538888461206888
18311,mp-27333,-1.2258536766666692
18312,mp-765222,-2.433993185206349
18313,mp-698710,-2.6819827876379305
18314,mp-25433,-3.349036991111111
18315,mp-22267,-0.3163714905835556
18316,mp-561034,-0.8338423089999984
18317,mp-765679,-1.2649927663868057
18318,mp-27370,-0.14371069952380822
18319,mp-555123,-3.0139568210362055
18320,mp-579605,-2.3181611141560348
18321,mp-11437,-0.5481304768749959
18322,mp-20824,-2.0444429106410262
18323,mp-560240,-2.3978619304142854
18324,mp-29273,-2.3710887061999886
18325,mp-642,-0.007521177499999762
18326,mp-21623,-0.7135005684920626
18327,mp-11488,-0.4179355941666696
18328,mp-753940,-1.230994826702873
18329,mp-707324,-0.5137625475811686
18330,mp-3346,-0.909403821666667
18331,mp-755465,-0.843946653636364
18332,mp-34126,-0.1682705813174607
18333,mp-30712,-0.2627796610526298
18334,mp-989529,-1.9948010518916663
18335,mp-20277,-2.5310902631250016
18336,mp-27195,-0.6317526160208331
18337,mp-11114,-0.715435133621094
18338,mp-762511,-1.783655144861111
18339,mp-753363,-1.7924111266666665
18340,mp-569095,-0.3191456956249996
18341,mp-5512,-3.4611466855813955
18342,mp-975442,-0.5839707902083298
18343,mp-763316,-1.9464848598659
18344,mp-13064,-3.959439273416667
18345,mp-866138,-0.5202046016666655
18346,mp-672314,0.16688004583333393
18347,mp-865229,-0.582139859999999
18348,mp-626553,-1.3538887675925935
18349,mp-574684,-0.3385656310517241
18350,mp-1013537,0.11122313774999952
18351,mp-982243,-0.3744323487499992
18352,mp-675437,-0.5777878245833321
18353,mp-33537,-1.6347223207142858
18354,mp-972882,-0.2832786362499995
18355,mp-705116,-2.6424696557931036
18356,mp-863066,-2.8949310439310354
18357,mp-861995,-0.3917389262499995
18358,mp-764593,-2.633140507142857
18359,mp-557411,-3.151780403225002
18360,mp-7876,-0.45907881600000133
18361,mp-9660,-2.782948522575758
18362,mp-972511,-0.5250677041666663
18363,mp-1748,-2.2970675451562492
18364,mp-698567,-1.672403235128204
18365,mp-19497,-2.3267059389190994
18366,mp-5438,-0.8222946998333356
18367,mp-865428,-0.6121196334821448
18368,mp-978095,-0.5803035017083218
18369,mp-30551,-0.22850731437500027
18370,mp-1019803,-3.3544648080104165
18371,mp-19399,-2.366587769
18372,mp-31628,-2.1471538529166665
18373,mp-867115,-0.2833067716666662
18374,mp-12020,-0.4152124499999994
18375,mp-13079,-0.2726304239655173
18376,mp-29654,-0.09809325075000004
18377,mp-720376,-1.1658413029843757
18378,mp-1018755,-0.3600413144444475
18379,mp-715617,-2.373788130263159
18380,mp-7420,-0.33932166241666933
18381,mp-16945,-0.797528300000001
18382,mp-975666,-3.0773808888888916
18383,mp-38684,-2.1811473552380947
18384,mp-19274,-2.6874223127528736
18385,mp-29890,-3.5894571464285696
18386,mp-684093,-2.5195883163558204
18387,mp-557743,-3.8582526429935897
18388,mp-15236,-0.6863518204062494
18389,mp-1190,-0.9515610311718761
18390,mp-541283,-1.1862515973611103
18391,mp-21598,-0.3795481484374985
18392,mp-567348,-0.8462060066666686
18393,mp-2119,-0.36907816999999926
18394,mp-649213,-1.9338033470454534
18395,mp-29153,-0.991896259910714
18396,mp-642157,-1.4894228431250003
18397,mp-4536,-0.5516731574999998
18398,mp-864766,-2.5950506548599135
18399,mp-978911,-0.5900414262500036
18400,mp-771914,-2.879341441470588
18401,mp-864633,-0.6006280731250007
18402,mp-866637,-0.9264578699132642
18403,mp-771580,-1.7554625224999993
18404,mp-866605,-1.7538945745138879
18405,mp-699636,-2.3927383862743064
18406,mp-3446,-3.805543114285714
18407,mp-765090,-2.9463609892528737
18408,mp-1008,0.21853056749999666
18409,mp-582723,-0.47687160211925317
18410,mp-973342,-0.2760436525000003
18411,mp-9212,-2.9291718322198275
18412,mp-6126,-2.3040003562500004
18413,mp-5606,-3.2734929788888683
18414,mp-1019583,-3.395796396
18415,mp-568836,-1.3449878845833334
18416,mp-581857,-2.8489294203750006
18417,mp-721,-0.2998217283333311
18418,mp-22343,-0.6487171459999985
18419,mp-510152,-0.6679115122222216
18420,mp-30933,-0.3738756508333398
18421,mp-718,-0.49290716750000385
18422,mp-781081,-2.6898256070000004
18423,mp-557059,-0.9107632413541668
18424,mp-3267,-0.5558374123809519
18425,mp-770370,-2.6235152729166655
18426,mp-1028,-0.5593940495238121
18427,mp-9844,-3.2522795627777774
18428,mp-697726,-2.494363203412698
18429,mp-767011,-2.427310479463601
18430,mp-850739,-2.3696411399999997
18431,mp-974638,-0.3246550668750001
18432,mp-768241,-3.0528956462121197
18433,mp-758632,-0.5258082511717753
18434,mp-510306,-0.7753630241666671
18435,mp-541070,-1.024910418923164
18436,mp-780325,-2.6140341416091957
18437,mp-756297,-1.906449286904761
18438,mp-769615,-2.461423570208333
18439,mp-2927,-0.23047338291666541
18440,mp-776630,-2.473903667000001
18441,mp-9407,-1.328629548000002
18442,mp-669476,-2.7846152330000002
18443,mp-940,-1.815181784375003
18444,mp-556596,-2.2056517157467526
18445,mp-690866,-2.5840757658438895
18446,mp-697945,-1.4936439825888161
18447,mp-26342,-2.352745636928571
18448,mp-29020,-1.7988380953104697
18449,mp-720868,-1.3922319299999995
18450,mp-776680,-2.3144370599181254
18451,mp-1038,-0.12408862500000122
18452,mp-23574,-0.9299881474675321
18453,mp-7825,-3.0343770371666645
18454,mp-649453,-1.5066806473958332
18455,mp-999293,0.6633635575000003
18456,mp-761765,-2.3233241325862073
18457,mp-1016881,-1.4914406139999996
18458,mp-554781,-1.7123762989583327
18459,mp-976823,0.029313474374998094
18460,mp-570961,-0.528663798937498
18461,mp-542443,-0.9480949884259265
18462,mp-697764,-2.504415167738095
18463,mp-562137,-2.1893722525972223
18464,mp-21431,-0.3820792312499979
18465,mp-754079,-2.759447232916667
18466,mp-754455,-3.8714628999999987
18467,mp-568449,-0.6611674995833337
18468,mp-705424,-1.4740563385714285
18469,mp-505429,-0.48374280571428585
18470,mp-5429,-0.8182896160000042
18471,mp-30731,-0.8814031375000058
18472,mp-601292,-2.802417740896578
18473,mp-16684,-1.5934496843229162
18474,mp-570751,-0.2632754529166661
18475,mp-764021,-1.9176881603201974
18476,mp-567389,-0.23801389791666683
18477,mp-772617,-0.9987428158333331
18478,mp-556084,-1.1487544349500005
18479,mp-669720,-0.2608192055000004
18480,mp-30871,-0.07652924300000308
18481,mp-19890,-0.000270193333333187
18482,mp-30826,-0.26062432184658685
18483,mp-1007918,-0.8778207408333323
18484,mp-17986,-2.254204047916664
18485,mp-779766,-1.557071324264705
18486,mp-582753,-0.4349931823232396
18487,mp-767774,-2.2379745451033113
18488,mp-570631,-0.7923704038570761
18489,mp-3472,-1.9106364341666637
18490,mp-773874,-2.235613433466387
18491,mp-504909,-0.3963247830357144
18492,mp-976281,-0.275359101428573
18493,mp-30923,-0.5978405271874987
18494,mp-42022,-3.358690698681035
18495,mp-761608,-1.549160832708333
18496,mp-20603,-0.325969957500007
18497,mp-4808,-0.6186033597222232
18498,mp-19387,-1.9858444916666649
18499,mp-1013795,-2.096992368250001
18500,mp-616228,-0.8559350749242417
18501,mp-8260,-2.08652923890625
18502,mp-1008610,1.5102573925000016
18503,mp-1479,-0.4833042952380957
18504,mp-570125,-0.6619989306944459
18505,mp-7457,-2.5675929908333326
18506,mp-30284,-1.3621797599999994
18507,mp-27275,-2.5554420863095233
18508,mp-31080,-0.6686579583333341
18509,mp-2536,-0.2826535191666662
18510,mp-552934,-2.2768791274999995
18511,mp-631412,0.5135363125000003
18512,mp-1020107,-1.3474433006481488
18513,mp-20244,-1.4198335714999986
18514,mp-7588,-1.841437826875
18515,mp-626726,-1.7728619737500013
18516,mp-1600,-0.1356656200694517
18517,mp-559336,-2.233152925543582
18518,mp-759455,-2.459638935465368
18519,mp-19957,-3.0038773213541674
18520,mp-30581,-0.15993931666666583
18521,mp-87,0.0
18522,mp-27528,-0.46490962291666604
18523,mp-25208,-1.0426203166666674
18524,mp-754480,-3.197924765
18525,mp-23098,-1.8109732059375006
18526,mp-569675,-1.1001024555128227
18527,mp-862918,-0.07157329562499815
18528,mp-4579,-0.8028427516666667
18529,mp-2493,-1.746165499374996
18530,mp-849229,-1.1064585214772726
18531,mp-849485,-2.55223689375479
18532,mp-22131,-0.5009097949999989
18533,mp-632760,-1.3783330680172412
18534,mp-29411,-0.9706116331768828
18535,mp-754578,-3.1589241320000014
18536,mp-945,-0.0951159249999991
18537,mp-23140,-0.4264321279166676
18538,mp-2451,-0.46262733500000053
18539,mp-720817,-1.4651853491517852
18540,mp-8075,-2.709880308567639
18541,mp-862887,-0.33092544833333015
18542,mp-972400,-0.7994365124999945
18543,mp-761952,-2.5878814581349197
18544,mp-21677,-0.2554498447777784
18545,mp-775175,-2.178292596190476
18546,mp-781614,-2.7509814711111105
18547,mp-768615,-2.840128158823529
18548,mp-1172,-0.44977443750000035
18549,mp-10098,-0.9297520466666688
18550,mp-569193,-0.9679186056000143
18551,mp-626528,-2.46286384725
18552,mp-28707,-3.150024095833332
18553,mp-8418,-1.1418418715476168
18554,mp-649950,-0.921727256666666
18555,mp-30386,-0.7898850050000021
18556,mp-555791,-3.2265414217361115
18557,mp-23201,-0.4608345625000019
18558,mp-560629,-2.9377003900339274
18559,mp-867750,-3.0785079645129874
18560,mp-768482,-1.8502630166176544
18561,mp-755462,-3.5382818378333325
18562,mp-770638,-1.5395314805376334
18563,mp-14430,-2.8422780180000005
18564,mp-11571,-0.4231638337500012
18565,mp-758573,-1.0645730577777777
18566,mp-510188,-0.5781334012500045
18567,mp-974430,-0.09152194687499815
18568,mp-972380,-0.6626999727272728
18569,mp-22566,-0.7748982481250013
18570,mp-571309,-1.3317484492857123
18571,mp-505515,-0.5140495870000009
18572,mp-781684,-1.4479259247777772
18573,mp-601820,-0.04161364249999977
18574,mp-654139,-3.6553303154901946
18575,mp-21290,-0.9869274205555558
18576,mp-1008912,2.258682377916667
18577,mp-865081,-1.513576809374996
18578,mp-30471,-0.1067702775000015
18579,mp-22634,-3.2563449314499993
18580,mp-4675,-3.053653402742529
18581,mp-625151,-1.1636283426136371
18582,mp-973831,-0.7215250791439338
18583,mp-20764,-2.189161334437503
18584,mp-679979,-0.8685875498913052
18585,mp-764052,-2.8011966725
18586,mp-1018159,-0.40617561111111417
18587,mp-624668,-0.8500435344444425
18588,mp-703459,-1.2789197802777774
18589,mp-1689,-0.3940336975000089
18590,mp-775016,-2.4969074589347273
18591,mp-559598,-3.885460968888889
18592,mp-559613,-1.7229617032757352
18593,mp-560578,-1.962888765416667
18594,mp-17448,-2.3797663480000013
18595,mp-2393,-0.30089069750000164
18596,mp-849476,-2.2523972702011488
18597,mp-8995,-3.243374188812259
18598,mp-560944,-2.780187510395788
18599,mp-28326,-1.4556034968055558
18600,mp-978506,-2.836462900000001
18601,mp-773325,-2.4023160945512823
18602,mp-1013541,-0.43723862149999987
18603,mp-22857,-1.3468180333333333
18604,mp-1009734,0.3347038425000015
18605,mp-554229,-1.7678226980962652
18606,mp-554539,-3.1913246046875003
18607,mp-10335,-2.159168554666666
18608,mp-9029,-1.2675559823214297
18609,mp-15954,-0.5725928316666659
18610,mp-573877,-0.327882650000002
18611,mp-973451,-2.8504349750000015
18612,mp-761185,-2.1366030130642857
18613,mp-867831,-0.7065420116666647
18614,mp-567908,-0.5264271649242418
18615,mp-558430,-3.5420894343939366
18616,mp-20462,-0.33567298749999913
18617,mp-644325,-2.5058482538793103
18618,mp-865100,-0.21082085125000205
18619,mp-28975,-0.2481815028922207
18620,mp-545467,-1.582540591111112
18621,mp-672205,0.9760624499999988
18622,mp-1002114,-0.18546599437500078
18623,mp-19255,-2.3094331766666665
18624,mp-980205,-0.5624903194444535
18625,mp-541735,-1.3263340951904752
18626,mp-30941,-1.502494158392857
18627,mp-29055,-0.39162036458333205
18628,mp-505721,-1.424777078750001
18629,mp-567210,-0.7040339158333344
18630,mp-866222,-0.3214685181250019
18631,mp-10670,-0.6033059471428582
18632,mp-28778,-3.9095632087083345
18633,mp-672695,-1.5840398410694447
18634,mp-16403,-0.020491551041665446
18635,mp-754414,-3.611187283214286
18636,mp-28219,-1.1936581681666674
18637,mp-27615,-2.830480845798318
18638,mp-17185,-0.839723534090909
18639,mp-19740,-1.1330991155555554
18640,mp-2688,-0.5287088593749991
18641,mp-7657,-0.9843654023214299
18642,mp-631355,0.3263971212500003
18643,mp-676467,-3.0661862690790915
18644,mp-23407,-0.8044650508333339
18645,mp-17468,-3.5042542586363625
18646,mp-21394,-3.123422545000004
18647,mp-761704,-1.905273363636365
18648,mp-554493,-1.7221394259375007
18649,mp-625074,-1.2361387584999997
18650,mp-555476,-1.7827773013856947
18651,mp-558647,-0.9165925999810604
18652,mp-558487,-2.8140095894107136
18653,mp-13499,-0.03250272499999577
18654,mp-560049,-1.0931400964687517
18655,mp-757092,-3.3749132605833343
18656,mp-9801,-0.8039544433333331
18657,mp-645299,-1.2100420966206893
18658,mp-607467,-2.6193777364999997
18659,mp-1013708,0.5097042050000002
18660,mp-684090,-2.469853182510823
18661,mp-770626,-2.041340426366996
18662,mp-972257,0.01655439749999843
18663,mp-22580,-0.529860206875
18664,mp-555521,-3.2573140737500004
18665,mp-767777,-2.990388906527778
18666,mp-28903,-2.0775699464285715
18667,mp-753699,-1.872399627727274
18668,mp-976031,0.1760536804741406
18669,mp-569927,-0.3146872680555551
18670,mp-1027,-0.8043756524999992
18671,mp-706986,-1.4731210924603175
18672,mp-764754,-2.682764410277777
18673,mp-776672,-2.558435581190477
18674,mp-555621,-2.9315569246785715
18675,mp-24004,-2.1156792389880956
18676,mp-555147,-3.1914221316666675
18677,mp-769802,-3.7170369547999997
18678,mp-755252,-2.909832430729165
18679,mp-569823,-0.41203561500000063
18680,mp-980662,-0.4351222950000029
18681,mp-769720,-3.684434159642857
18682,mp-705555,-1.490957769047618
18683,mp-17332,-0.5810035168749987
18684,mp-770785,-2.221010876320848
18685,mp-30973,-0.23044672044643125
18686,mp-1018745,-1.2716831550000005
18687,mp-779900,-1.4550442454385963
18688,mp-9746,-2.3739292119435733
18689,mp-7074,-3.317827060137931
18690,mp-25950,-2.3472114986785706
18691,mp-542598,-0.18319499327160493
18692,mp-18899,-2.7804042532931037
18693,mp-774242,-2.624542423407408
18694,mp-23110,-0.9340252952298873
18695,mp-6071,-2.5110165907575763
18696,mp-11247,-0.40306293499999946
18697,mp-28641,-3.4143529451041665
18698,mp-556932,-2.2452811363452403
18699,mp-30684,-0.6182837610000007
18700,mp-1013705,-0.49084356016666675
18701,mp-23399,-1.2903964948611115
18702,mp-672654,-0.42104192586207084
18703,mp-13995,-1.2741286792857183
18704,mp-9259,-3.127045616666662
18705,mp-1019572,-3.4113534702500004
18706,mp-707177,-1.3794089436184218
18707,mp-631256,0.5593453566666658
18708,mp-13829,-0.3771814547222239
18709,mp-977563,-0.4877095083333334
18710,mp-9937,-0.9607263924479122
18711,mp-37995,-2.891011295384615
18712,mp-1314,-0.21665124710526354
18713,mp-767412,-0.8870954026666662
18714,mp-2235,-0.8390280883333313
18715,mp-6586,-3.442913671587931
18716,mp-779974,-2.3880786617500007
18717,mp-18620,-2.847031572420635
18718,mp-754745,-2.0662470779597704
18719,mp-19026,-1.5215745944396555
18720,mp-761254,-2.505932711029762
18721,mp-676264,-4.241234010333334
18722,mp-559360,-3.255733744166666
18723,mp-10849,-0.38689818552083466
18724,mp-631309,0.6884562977083277
18725,mp-1020159,-1.9528270805086207
18726,mp-19267,-2.484337766586208
18727,mp-19147,-1.654219305000001
18728,mp-1019743,-0.6322928409375006
18729,mp-605028,-0.4028098457142854
18730,mp-773113,-0.6467228459090903
18731,mp-867966,-3.272983015000003
18732,mp-760093,-3.3808290841999997
18733,mp-984534,-0.6035325457499994
18734,mp-643643,-1.2182155325000004
18735,mp-972549,0.005403381250005168
18736,mp-675473,-0.5458615451053644
18737,mp-637918,-0.2800314037500016
18738,mp-30374,-0.7004257995833303
18739,mp-862687,-0.5849030188636362
18740,mp-1008807,-0.19053746749999986
18741,mp-772188,-3.9468767316666646
18742,mp-10533,-1.591449781406249
18743,mp-778217,-1.0861456379999992
18744,mp-1006372,-1.358931342361111
18745,mp-865934,-3.5006556916666653
18746,mp-704544,-2.915585814000001
18747,mp-11204,-0.5918239455555631
18748,mp-8716,-1.118830064423706
18749,mp-35929,-2.0976737940660932
18750,mp-567982,0.012022175888887432
18751,mp-19855,-0.0979919295000002
18752,mp-1016929,-1.2297986799999996
18753,mp-755355,-3.3312335225757566
18754,mp-775817,-1.2029301251666666
18755,mp-555015,-1.2859765035937487
18756,mp-644494,-0.2702361971428563
18757,mp-29405,-1.1522616044999991
18758,mp-777071,-2.5090089245918366
18759,mp-6289,-2.894512731410256
18760,mp-6514,-3.372114857101807
18761,mp-11520,-0.949398749999998
18762,mp-772662,-1.5871625657606483
18763,mp-752843,-2.526996868095238
18764,mp-581419,-1.1965025497968753
18765,mp-1009086,-0.2176260035714277
18766,mp-559814,-1.271056237424242
18767,mp-631631,-2.016048719602122
18768,mp-559871,-3.857412500416667
18769,mp-5732,-3.6739524936363632
18770,mp-557757,-3.1049286185515865
18771,mp-11280,-0.0621322194871801
18772,mp-9657,-1.984634626166666
18773,mp-554964,-3.557036568430334
18774,mp-17487,-2.8865388437684714
18775,mp-3187,-3.5898367530000015
18776,mp-579556,-1.2997268416091938
18777,mp-1018768,-0.8822767608333303
18778,mp-24390,-2.7998867240561216
18779,mp-8960,-2.9767851755799373
18780,mp-1352,-1.975506446875002
18781,mp-15733,-3.484082552166667
18782,mp-646456,-0.24773753393939432
18783,mp-505270,-2.5450024420833333
18784,mp-685935,-1.761561389
18785,mp-976356,0.06864229687499979
18786,mp-11585,-3.2555147500000006
18787,mp-557257,-3.038636394450003
18788,mp-773506,-2.2947765993753424
18789,mp-31194,-0.32763215691666686
18790,mp-18305,-1.0551996005468736
